Integrated Canine Data Commons (ICDC) Cross Mapping																																	hide	hide	hide	hide	hide	hide																				
ICDC Model (WHAT IS VERSION NUMBER?)									Comparative Oncology Trials Consortium (COTC007B) (WHAT IS VERSION NUMBER?)								National Center for Advancing Translational Sciences (NCATS) (WHAT IS VERSION NUMBER?)								PRE-medical Cancer Immunotherapy Network Canine Trials (PRECINCT V1.0.20180918)								NCI Thesaurus (NCIt)			CDISC CDASH v2.1			CDISC SDTM IG v3.3 SENDIG-AR v1.0											BRIDG v5.3.1								
Node	Property	Element Type	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	Group Name	Element Name	Data Type	Cardinality	Semantic Description	Value Set or Examples	Review By	"Comments, Issues & Rationale"	NCIt Concept Code	NCIt Preferred Term	NCIt Definition	SDTM Domain	SDTM Variable	SDTM É	Domain	Variable	Variable Label	Type	CodeList	Role	Notes	Core	"Codelist NCIt 
C-Code"	CT Term	"CT NCIt 
C-Code"	Mapping Path	Class	Element	Element Type	Data Type	Cardinality	Description	Review By	"Comments, Issues & Rationale"
enrollment	registering_institution	Property																																																"StudySubject > PerformedSubjectMilestone Performer > HealthcareProvider > HealthcareFacility >  Organization.name WHERE PerformedSubjectMilestone > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""enroll subject on study"""	Organization	name	Attrib	DSET<ON>	0..*	"DEFINITION:
A non-unique textual identifier for the organization.

EXAMPLE(S):
St. Marys Hospital; US National Cancer Institute (NCI); CDISC; HL7, ACME Corporation, Eastern Cooperative Oncology Group

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q:  What is the relationship between registering_institution, site and veterinary_medical_center?  Could this one be the employer of the registering vet?  This mapping assumes so."
enrollment	site_short_name	Property																																																"StudySubject > StudySubjectProtocolVersionRelationship > StudySiteProtocolVersionRelationship > StudyProtocolVersion > StudyLegalSponsor > Organization.name(EN).value WHERE PerformedSubjectMilestone > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""enroll subject on study"" AND Organization.name(EN).use = ""short"""	Organization	name	Attrib	DSET<ON>	0..*	"DEFINITION:
A non-unique textual identifier for the organization.

EXAMPLE(S):
St. Marys Hospital; US National Cancer Institute (NCI); CDISC; HL7, ACME Corporation, Eastern Cooperative Oncology Group

OTHER NAME(S):

NOTE(S):"	ICDC team	Q:  Is this possibly a short name for the veterinary_medical_center?  This mapping assumes so.
enrollment	veterinary_medical_center	Property																																																"StudySubject > StudySubjectProtocolVersionRelationship > StudySiteProtocolVersionRelationship > StudyProtocolVersion > StudyLegalSponsor > Organization.name(EN).value WHERE PerformedSubjectMilestone > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""enroll subject on study"" AND Organization.name(EN).use = ""legal"""	Organization	name	Attrib	DSET<ON>	0..*	"DEFINITION:
A non-unique textual identifier for the organization.

EXAMPLE(S):
St. Marys Hospital; US National Cancer Institute (NCI); CDISC; HL7, ACME Corporation, Eastern Cooperative Oncology Group

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q:  Is this the organization running the study, like the study legal sponsor organization?  This mapping assumes so"
enrollment	of_case > case	Relation																																																"PerformedSubjectMilestone.involvedSubject(StudySubject) WHERE PerformedSubjectMilestone > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""enroll subject on study"""	Activity	involvedSubject(Subject)	Assoc		0..1	"DESCRIPTION:
Each Activity might be participated in by one Subject. Each Subject might participate in one or more Activity.

DEFINITION:

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):
"		
file		Node																																																							Wendy	"The ICDC file node has relationships to study, diagnosis, sample and assay - each may have a separate BRIDG mapping for this ICDC concept:
study - GAP, does not match RefToStRes concept;
diagnosis - could be containing DocVrsn or describing RptVrsn or neither depending on nature of the relationship;
sample - GAP, no support for any kind of file or document;
assay - same options as diagnosis (assuming assay is essential a kind of observation result)"
file	file_description	Property																																																GAP							Wendy	add proposed mapping after identifying where this concept would go 
file	file_format	Property																																																É > DocumentVersion > DocumentVersionRepresentation.content(ED).mediaType	DocumentVersionRepresention	mediaType	Attrib	ED	0..1	"DEFINITION:
A textual or media-based representation that is the full or comprehensive narrative or substance of the document version.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):"		Need to understand context to complete the first part of the mapping path.
file	file_location	Property																																																É > DocumentVersion > DocumentVersionRepresentation.uniformResourceLocator	DocumentVersionRepresention	uniformResourceLocator	Attrib	DSET<TEL.URL>	0..*	"DEFINITION:
An indication of where the document contents can be retrieved from. 

EXAMPLE(S):
a URL for a file or the location on a publicly available file system

OTHER NAME(S):

NOTE(S):"		Need to understand context to complete the first part of the mapping path.
file	file_name	Property																																																"DERIVED FROM:
É > DocumentVersion > DocumentVersionRepresentation.uniformResourceLocator"								Would need to parse the uniformResourceLocator to identify the last segment of the value which would be the file name - could consider denormalizing a fileName attribute into the DocumentVersionRepresentation class as an alternative.
file	file_size	Property																																																GAP							ICDC team	GAP - add proposed mapping after identifying where this concept would go; need more information about this to propose a mapping
file	file_status	Property																																																É > DocumentVersion > DocumentVersionWorkflowStatus.code	DocumentVersionWorkflowStatus	code	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the phase in the lifecycle of the document version workflow.

EXAMPLE(S):
On-hold, Accepted, Rejected, Abstracted, Abstraction Verified, Abstraction not verified

Created, available [examples for HL7 StudyDesign Structured Document]

OTHER NAME(S):

NOTE(S):
Please refer to the Processing Status state transition diagram for further details. 

A state transition diagram needs to be developed for the HL7 StudyDesign Structured Document examples."		Need to understand context to complete the first part of the mapping path.
file	file_type	Property																																																É > DocumentVersion > Document.typeCode	Document	typeCode	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the kind of document.

EXAMPLE(S):
amendment, background material, guide, Data Clarification Form (DCF), regulatory record  (see description in NOTE(S) section)

OTHER NAME(S):

NOTE(S):
In RPS, this is the code that specifies how the file is to be used within the submission process (e.g. Protocol, Summary Introduction). Also known as context of use.

The example ""regulatory record"" is described as ""a document that meets a recording requirement of a regulatory authority and must be retained in accordance with that agency's records retention requirements""."		Need to understand context to complete the first part of the mapping path.
file	md5sum	Property																																																							ICDC team	Need a definition to know how to map this.
file	uuid	Property																																																							ICDC team	Need to know what exactly this is identifying - is it a document version or could this UUID span all versions of the document?
file	of_study > study	Relation																																																GAP							ICDC team	"GAP, does not match ReferenceToStudyResults concept, need more information about this - might be implementation-specific"
file	of_sample > sample	Relation																																																							ICDC team	Need to understand more about the nature of the relationship between sample and file - could be containing DocVrsn or describing RptVrsn or neither depending on nature of the relationship
file	from_diagnosis > diagnosis	Relation																																																GAP							ICDC team	"GAP, no support for any kind of file or document; need more information to propose a new mapping"
follow_up		Node																																																"StudySubject > PerformedObservation [lflwup] WHERE PerformedObservation [flwup] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""follow up"""	PerformedObservation		Class			"DEFINITION:
The completed action of observing, monitoring, measuring or otherwise qualitatively or quantitatively gathering data or information about one or more aspects of a subject.

EXAMPLE(S):
lab test, taking vital signs, physical exam, specimen quality review, obtaining DNA sequence, genotyping a genetic variant, measuring the pH of a solution

OTHER NAME(S):

NOTE(S):"		
follow_up	contact_type	Property																																																"StudySubject > PerformedObservation [flwup] > PerformedClinicalResult [status] > [triggers the recording of] PerformedObservation.methodCode [lst cntct] WHERE PerformedObservation > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""follow up"""	PerformedObservation	methodCode	Attrib	CD	0..1	"DEFINITION:
A coded value specifying the technique used to perform the observation.

EXAMPLE(S):
Arterial puncture, sphygmomanometry (for blood pressure measurement)

Global introspection, algorithm, bayesian (for Adverse Event causality)

Estrogen Receptor Assay, Progesterone Receptor Assay, p53 Assay (for clinical result assay)

OTHER NAME(S):

NOTE(S):"	ICDC team	"Q:  What are the kinds of values here?  I'm guessing that some of them may translate into existing kinds of activities in BRIDG, but it might require a BRIDG change - or is this a methodCode for the overall follow up?  Assuming not per following logic:

1) PerfObs[folwup] > status
2) PerfObs[folwup] > status > trg rcd of > last contact > comp > PE
3) PerfObs[folwup] > status > trg rcd of > tx"
follow_up	crf_id	Property																																																"StudySubject > PerformedObservation [flwup] > PerformedActivityRelationship > DocumentVersion.identifier WHERE PerformedObservation [flwup] > PlannedActivity > StudyActivity > DefinedActivity.nameCode = ""follow up"" AND PerformedActivityRelationship.typeCode = ""is documented on"""	DocumentVersion	identifier	Attrib	ID	0..1	"DEFINITION:
A unique symbol that establishes identity of the document version.

EXAMPLE(S):

OTHER NAME(S):

NOTE(S):"	"ICDC team

BRIDG"	"Q for ICDC:  Is this the ID of a generic form or the ID of a specific subject's form?

Q for BRIDG - are we missing a PerfActRel to DocVsn association?"
